Open,High,Low,Close,Volume
259.88501,268,259.024994,266.019989,88770
266,269.350006,264.529999,266.01001,62450
266.100006,267.399994,265.165009,266.600006,19470
269,270.899994,266.214996,268.644989,43590
269.690002,278,269.299988,277.375,650650
278.445007,280.899994,272.700012,274.070007,49760
273.350006,278.98999,271.299988,276.415009,85850
277,278.5,268.399994,270.105011,44170
268,271.26001,266.200012,266.829987,17370
266.100006,271.190002,266.100006,270,17690
271,276.774994,270,273.554993,38290
274.894989,276.089996,266.75,269.660004,82990
266.799988,272.5,264.299988,268.230011,71280
268.230011,276,268.230011,274.855011,80180
275,279.299988,275,276.795013,559220
277.5,282.309998,276.040009,279.095001,93640
280.5,288.5,280.5,284.934998,211220
285.799988,288.600006,285,286.170013,86700
286.200012,288.5,282,284.670013,57850
284,291.230011,281.005005,290.470001,119440
290.899994,294,288.5,291.600006,135820
286.51001,299,286.51001,296.345001,142410
297.005005,301.799988,296.329987,299.394989,588390
301.700012,304.100006,296,299.095001,210060
299.799988,301.899994,296.200012,299.910004,91200
299.899994,310.200012,299.899994,308.005005,361300
308,320.299988,307.959991,313.920013,556750
313,318.790009,307,316.845001,248880
306,317,306,310.88501,1769480
306,318.75,306,316.470001,62190
315,318.399994,314.019989,317.285004,57060
316.5,322.779999,316.01001,320.640015,132250
315.5,323,315.5,320.890015,115430
319,320.285004,309,309.815002,195010
310.5,313.119995,305.554993,309.899994,146570
300.065002,310,300.065002,306.309998,67620
308.964996,308.964996,305.5,306.230011,37250
307,308.869995,306.100006,306.589996,35090
305.100006,306.084991,302,302.765015,89850
304.350006,304.350006,299.410004,300.11499,45650
301,301.774994,291.100006,295.070007,58230
295.679993,297,292.505005,294.98999,40440
298,298,291.5,293.019989,33680
293.600006,297,290.804993,295.815002,28900
297,302,296.350006,297.584991,67400
297.584991,311.799988,294,310.75,97660
311.015015,317.5,309.399994,315.200012,123620
317.5,318.399994,311,313.940002,67340
315.899994,322.5,313.105011,318.054993,134770
318,333.799988,317.204987,330.829987,219440
330.799988,336.595001,327.399994,329.415009,143960
329,331.204987,323.839996,324.575012,51310
323.505005,328.799988,322.850006,323.579987,57960
324.399994,326.904999,317.5,320.195007,129340
322.429993,324.200012,315.299988,316.665009,84810
316.665009,318.299988,311.5,315.140015,27000
319.494995,319.494995,309,309.684998,46690
312.679993,314.5,309.049988,312.774994,47600
312.790009,317.234985,310.5,313.61499,41510
316.994995,319.700012,312,317.549988,66880
318.5,319.700012,315.399994,317.11499,33730
318.674988,319.399994,313.200012,313.869995,25330
316.265015,316.299988,309.11499,312.040009,42700
312.100006,312.994995,309.600006,311.25,29830
312.200012,314.5,310.005005,310.679993,28930
311,313.5,309.600006,311.575012,26500
313.684998,316,306.704987,313.994995,243810
316.700012,316.700012,312.100006,313.804993,70840
314.5,314.5,310.850006,311.910004,29070
312.494995,313.799988,311.5,312.579987,36670
315,316.5,306,307.040009,35150
306.799988,306.799988,300.065002,305.684998,61920
303.190002,306,301.200012,302.674988,29490
302.609985,313.100006,302.609985,309.410004,1546170
305,309.394989,302.809998,305.200012,93280
306,310,301.059998,307.445007,113700
302.5,316,302.304993,314.559998,356790
317.899994,319.5,315.204987,315.915009,96540
315.829987,319.290009,313.625,315.440002,31740
315.440002,324.190002,315.440002,321.890015,81930
321.5,328.399994,321.5,325.700012,100420
326.299988,328.894989,322.149994,324.13501,47140
323.700012,323.799988,319.5,321.054993,36630
320,323.089996,315.600006,317.480011,170920
318.5,330.299988,315.769989,328.790009,112590
330,333.214996,323.200012,327,48010
327.200012,329.494995,321.825012,323.125,32970
322.76001,327.880005,319.005005,326.01001,31640
327,330.494995,325.100006,325.470001,31010
326.5,330.304993,321.125,329.415009,85760
333.815002,333.815002,325,328.714996,49570
332.5,332.994995,324.5,325.220001,48860
325.505005,331.714996,325.5,326.86499,42880
327.48999,327.5,322,326.01001,32590
326.51001,326.51001,321,321.774994,27890
321.730011,322.470001,316,318.73999,72000
319.01001,322.399994,316.709991,318.875,45300
319,323.994995,313.714996,317.454987,41720
319,319.799988,313.005005,314.035004,36550
314.795013,314.799988,312.200012,313.154999,24780
312.399994,314.299988,310.799988,312.549988,38220
