Time,Dates,Sources,Headlines
1.00 pm , 21 Feb 2008 ,   Source: IBN Live,SC orders prosecution of ex-MD in BPO staff death
11.48 am , 21 Feb 2008,@,Infosys Tech unveils Latin America IT development center
7.38 pm , 20 Feb 2008,@,Finacle from Infosys unveils Finacle 10
2.02 pm , 20 Feb 2008 ,   Source: CNBC-TV18,RNRL has support at Rs 123: Bose
11.52 am , 20 Feb 2008,@,CII EXIM Bank Award for Business Excellence 2008 commences
1.57 pm , 16 Feb 2008 ,   Source: CNBC-TV18,South India�s road to future may soon be completed
9.10 am , 16 Feb 2008 ,   Source: Business Line,Better search engine: Yahoo takes Infosys along 
2.31 pm , 13 Feb 2008,@,MetricStream to sponsor NASSCOM India Leadership Forum 2008
2.16 pm , 12 Feb 2008 ,   Source: CNBC-TV18,"Hold Infosys, says A Jain"
1.14 pm , 08 Feb 2008 ,   Source: CNBC-TV18,"Expect 25% return from IT stocks, says Tulsian"
11.12 am , 07 Feb 2008 ,   Source: CNBC-TV18,"Sell TCS, Infosys on rallies: Bose"
8.17 pm , 04 Feb 2008 ,   Source: CNBC-TV18,SC grants Murthy relief in National Anthem case
10.39 am , 04 Feb 2008 ,   Source: Moneycontrol.com,Satyam can touch Rs 465-470: Gujral
8.29 pm , 25 Jan 2008 ,   Source: CNBC-TV18,Infy not worried about a possible US slowdown
5.55 pm , 21 Jan 2008,@,Montek Singh Ahluwalia:Chief Guest for Zero to Billion
4.22 pm , 21 Jan 2008,@,FM to lead 80-Member Indian Delegation to WEF�s Davos Meet
3.47 pm , 21 Jan 2008,@,Akshaya Patra host Zero To Billion conclave in Bangalore
11.58 am , 17 Jan 2008 ,   Source: Moneycontrol.com,Sterlite Industries looks weak: Gujral
8.26 am , 17 Jan 2008 ,   Source: Business Line,Infosys BPO eyes 3 large deals 
10.36 am , 15 Jan 2008 ,   Source: Moneycontrol.com,"Buy Infosys Tech, tgt Rs 2058: Angel Broking"
4.48 pm , 14 Jan 2008 ,   Source: Moneycontrol.com,Look for midcap in IT space: Manghnani
4.10 pm , 14 Jan 2008 ,   Source: Moneycontrol.com,Buy Infosys Technologies : Motilal Oswal
4.51 pm , 11 Jan 2008 ,   Source: CNBC-TV18,Infosys Q4 revenue guidance at Rs 4477 cr
3.45 pm , 11 Jan 2008 ,   Source: Moneycontrol.com,Buy IT stocks with long-term: R Jain
2.25 pm , 11 Jan 2008 ,   Source: Moneycontrol.com,TCS a good investment opportunity: S Joshi
2.11 pm , 11 Jan 2008 ,   Source: Moneycontrol.com,Buy Infosys for long term: S Joshi
10.55 am , 11 Jan 2008 ,   Source: Moneycontrol.com,Infosys numbers lower than expectation on Q3 delivery 
10.18 am , 11 Jan 2008,@,Infosys Q3 revenues grew sequentially by 4.02%(Indian GAAP)
10.08 am , 11 Jan 2008,@,Infosys Q3 revenues grew sequentially by 6.1%(US GAAP)
9.25 am , 11 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q4 revenue guidance at Rs 4477 cr
9.05 am , 11 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q3 cons net up at Rs 1231 cr
8.25 am , 11 Jan 2008 ,   Source: CNBC-TV18,Re rise above 3-5% can hit us: Infosys
8.24 am , 11 Jan 2008 ,   Source: CNBC-TV18,Re rise caused Rs 2100 cr revenue loss: Infy 
6.01 pm , 10 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q3 net seen up 7% to Rs 1176.5 cr
6.00 pm , 10 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q3 net seen up 7% to Rs 1176.5 cr
2.38 pm , 10 Jan 2008 ,   Source: Moneycontrol.com,"Buy Infosys, tgt Rs 2084: HDFC Securities"
9.38 am , 10 Jan 2008 ,   Source: Moneycontrol.com,Infosys Dec qtr PAT seen at Rs 1186 cr: I Sec
4.44 pm , 09 Jan 2008 ,   Source: Moneycontrol.com,D-link looks good: Manghnani
3.12 pm , 09 Jan 2008 ,   Source: CNBC-TV18,"Street talk guides 5.7% on Re, 7% on $ for Infy"
1.36 pm , 09 Jan 2008 ,   Source: Moneycontrol.com,Don't enter in IT stock: A Kapoor
12.44 pm , 09 Jan 2008 ,   Source: Moneycontrol.com,Stay away from Infosys: Mohoni
2.18 pm , 08 Jan 2008 ,   Source: MC,Infosys Q3 net profit seen at Rs 1188 cr: Angel 
8.53 am , 08 Jan 2008 ,   Source: CNBC-TV18,Infy wins case against Bangalore I-T dept
11.36 am , 05 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen up 7% at Rs 1176.8 cr: Emkay
5.25 pm , 04 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen at Rs 1182 cr: Kotak
3.20 pm , 04 Jan 2008,@,CARE assigns PR1 to Sobha Developers
11.53 am , 04 Jan 2008 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen at Rs 1180.8 cr : Ambit Capital
7.36 pm , 01 Jan 2008 ,   Source: CNBC-TV18,IT fresher salaries to soar in 2008
12.25 pm , 27 Dec 2007 ,   Source: Moneycontrol.com,Infosys can go upto Rs 1950-2000: Baliga
8.49 pm , 26 Dec 2007 ,   Source: CNBC-TV18,Is there any substance to buyout rumours of Capgemini?
2.23 pm , 26 Dec 2007 ,   Source: Moneycontrol.com,"Hold Infosys Technologies, says A Kapoor"
1.59 pm , 26 Dec 2007 ,   Source: Moneycontrol.com,"Hold Infosys Technologies, says Mohoni"
4.17 pm , 24 Dec 2007 ,   Source: Moneycontrol.com,"Buy Satyam Computers, says Sukhani"
12.27 pm , 21 Dec 2007,@,Omaxe bags HUDA �The Empire� deal
5.00 pm , 20 Dec 2007 ,   Source: Moneycontrol.com,Stay invested in IT stocks: Choksey
3.27 pm , 20 Dec 2007 ,   Source: IBEF ,IBEF Research: Creating Next Generation Technologies
6.49 pm , 18 Dec 2007 ,   Source: CNBC-TV18,"Infy, Wipro may finally get land in W Bengal"
4.45 pm , 18 Dec 2007 ,   Source: CNBC-TV18,Indian IT majors to bank on KPOs
6.29 pm , 17 Dec 2007 ,   Source: CNBC-TV18,Narayana Murthy says no to tax sops for all
4.07 pm , 13 Dec 2007,@,Infosys BPO announces Infosys BPO Idol 2007
1.21 pm , 12 Dec 2007,@,NASSCOM-India Today Woman Corporate Award:Winner announced
11.46 am , 12 Dec 2007,@,Ajai Chowdhry is Dataquest IT Person of the Year 2007 
7.04 pm , 10 Dec 2007,@,Alliance Bank partners with Finacle from Infosys
5.21 pm , 08 Dec 2007,@,Infosys BPO organizes Walk to Freedom 
6.02 pm , 07 Dec 2007 ,   Source: MC,Infosys worth buying: Sukhani 
10.28 am , 06 Dec 2007 ,   Source: CNBC-TV18,"Mukesh Ambani, Bharti Airtel win IBLA'07 Award"
8.16 pm , 04 Dec 2007 ,   Source: CNBC-TV18,Training workforce costs top IT firms dearly
12.56 pm , 04 Dec 2007,@,Marico wins CNBC TV 18 Employer of Choice Award
11.00 am , 04 Dec 2007 ,   Source: CNBC-TV18,Offshore IT budgets not to be hit: Experts
1.22 pm , 03 Dec 2007,@,Rajasthan unveils new IT & ITES Policy
4.19 pm , 01 Dec 2007,@,Infosys BPO to commemorate World Disability Day
12.36 pm , 01 Dec 2007 ,   Source: CNBC-TV18,Is brand West Bengal dented?
9.19 am , 30 Nov 2007 ,   Source: CNBC-TV18,WB govt stalls land allocation to cos
7.20 pm , 29 Nov 2007,@,Forbes Asia names K.V. Kamath Businessman of The Year
4.16 pm , 29 Nov 2007 ,   Source: MC,IT stocks can move up by strength
2.40 pm , 28 Nov 2007,@,Delhi to host TiE Entrepreneurial Summit 2007
1.51 pm , 24 Nov 2007 ,   Source: Moneycontrol.com,"Hindujas, NTPC allowed to set up power plants in AP"
4.24 pm , 23 Nov 2007 ,   Source: Moneycontrol.com,Infosys a good buy: A Dalal
6.00 pm , 21 Nov 2007 ,   Source: Moneycontrol.com,Countdown for CFO of the Year begins
8.50 pm , 20 Nov 2007 ,   Source: Moneycontrol.com,"CNBC-TV18 CFO awards: Hot sectors, cold response"
4.53 pm , 19 Nov 2007 ,   Source: Moneycontrol.com,Karnataka govt falls after 7 days in power
10.26 am , 19 Nov 2007 ,   Source: Moneycontrol.com,Buy Infosys Technologies: ICICI Securities
7.59 pm , 16 Nov 2007 ,   Source: Moneycontrol.com,CNBC-TV18 jury to award best performing CFOs  
6.29 pm , 16 Nov 2007 ,   Source: Moneycontrol.com,US regulator nod for IFRS Accounting Standard
10.09 am , 12 Nov 2007 ,   Source: Moneycontrol.com,Subprime crisis to hit HSBC's Q3 nos
8.57 am , 12 Nov 2007 ,   Source: Moneycontrol.com,Is Wipro eyeing French consulting giant Capgemini?
4.18 pm , 08 Nov 2007 ,   Source: MC,Bajaj Hindustan can go upto Rs 230-235
4.14 pm , 08 Nov 2007 ,   Source: Moneycontrol.com,Sales and profits slowing down; margin improves 
12.52 pm , 08 Nov 2007 ,   Source: Moneycontrol.com,Buy Infosys Technologies at Rs  1690: Gaba
8.27 am , 05 Nov 2007 ,   Source: Business Line,Indian IT grooming overseas centres on the lines at home
3.44 pm , 01 Nov 2007 ,   Source: Moneycontrol.com,Avoid Patni at current level: Mehta
8.20 am , 31 Oct 2007 ,   Source: Business Line,Infosys pursuing 15 global deals worth $100 m each
8.05 pm , 30 Oct 2007 ,   Source: Moneycontrol.com,Will IT wages see a drop?
5.40 pm , 30 Oct 2007,@,"Finacle launches BIAB, a framework for mid-sized banks"
1.24 pm , 27 Oct 2007 ,   Source: Moneycontrol.com,Infosys to reorganise businesses 
9.34 am , 27 Oct 2007 ,   Source: Business Line,Infosys rejigs biz units to be market-ready 
5.31 pm , 23 Oct 2007 ,   Source: MC,"Hold Infosys, Satyam Computer"
3.40 pm , 23 Oct 2007 ,   Source: Moneycontrol.com,Suzlon Energy can touch Rs 2000: Gaba
8.29 am , 23 Oct 2007 ,   Source: Business Line,HP bags Andhra Bank contract 
1.20 pm , 20 Oct 2007 ,   Source: MC,Indian auditors bracing for audit by PCAOB
5.42 pm , 17 Oct 2007 ,   Source: Moneycontrol.com,TCS better than Infosys says Sukhani
6.45 pm , 16 Oct 2007,@,Infosys ranked No.1 offshore service provider
5.52 pm , 16 Oct 2007 ,   Source: Moneycontrol.com,Infy Vs TCS: How do their nos stack up against each other?
7.39 pm , 12 Oct 2007,@,Microsoft announces Open Source Technology Program
1.00 pm , 12 Oct 2007,@,Infosys outperformer; target Rs 2300: Karvy Stock Broking 
12.21 pm , 12 Oct 2007,@,Infosys has target of Rs 2250-2300: Baliga
11.57 am , 12 Oct 2007,@,"Buy Infosys, target Rs 2300: Karvy"
9.56 am , 12 Oct 2007,@,"Buy Inofosys Technology, target Rs 2370: ICICI Sec"
9.52 am , 12 Oct 2007,@,Buy Infosys; target of Rs 2370: ICICI Securities 
9.31 am , 12 Oct 2007,@,Reduce Infosys Technologies: IL&FS Investsmart
8.15 pm , 11 Oct 2007,@,Infosys faces hurdles in getting land for B'lore campus
7.01 pm , 11 Oct 2007,@,Infosys Q2 net profit up 1.9% at Rs 1100 cr
5.09 pm , 11 Oct 2007,@,Dilluted EPS for Infy seen at Rs 79: Ambit Corp
4.54 pm , 11 Oct 2007,@,IT sector to face skill shortage: Forrester Research
4.19 pm , 11 Oct 2007,@,"Below Rs 1900, avoid Infosys "
3.09 pm , 11 Oct 2007,@,"Attrition up, Infy worried about talent crunch"
2.57 pm , 11 Oct 2007,@,Infosys revises its annual guidance upwards
2.20 pm , 11 Oct 2007,@,"Hold Infosys Technologies, says Irani"
2.15 pm , 11 Oct 2007,@,New deals at 3-4% higher prices: Infy
2.01 pm , 11 Oct 2007,@,Infy should work to combat Re appreciation: Angel Broking
11.46 am , 11 Oct 2007,@,OPM up despite Re touching 9-yr high in Q2: Infy
11.12 am , 11 Oct 2007,@,Avg increase in deal sizes for BPOs to $50-75 m: Infy
11.12 am , 11 Oct 2007,@,To battle Re with higher value services: Infy
11.02 am , 11 Oct 2007,@,Infosys may not underperform: Nilesh Shah
10.53 am , 11 Oct 2007,@,Infosys Tech Q2 revenues grew sequentially by 8.8%
10.44 am , 11 Oct 2007,@,Infosys Tech: Q2 revenues grew sequentially by 10.1%
10.38 am , 11 Oct 2007,@,Revenue guidance at 34.5-35% for FY08: Infy
9.02 am , 11 Oct 2007,@,Infosys Q2 net profit up 1.9% at Rs 1100 cr
7.00 pm , 10 Oct 2007,@,Sell IT stocks on rally
6.28 pm , 10 Oct 2007,@,Infosys to report revenue growth of 10.1%: Motilal Oswal 
6.00 pm , 10 Oct 2007,@,Infosys results to surprise positively
5.31 pm , 10 Oct 2007,@,Infosys FY08 EPS seen at Rs 82: Karvy
5.12 pm , 10 Oct 2007,@,Infosys has target of Rs 2300
3.30 pm , 10 Oct 2007,@,Buy Infosys Technologies; target Rs 2250: Edelweiss Sec
3.26 pm , 10 Oct 2007,@,Analysts expect 8.4% on topline for Infosys Q2 results
2.11 pm , 10 Oct 2007,@,Infosys has target of Rs 2240-2250: Gaba
11.34 am , 10 Oct 2007,@,Infosys Q2 net profit seen at Rs 1073.9 crore
8.33 am , 10 Oct 2007,@,Advance tax by IT firms increases by 110 % to Rs 507 cr
7.38 pm , 09 Oct 2007,@,Infosys Q2 PAT seen up 2.4% at Rs 1104 cr
12.49 pm , 08 Oct 2007,@,Limited downside in IT stocks: Ashish Kapoor
11.04 am , 08 Oct 2007,@,"Buy Infosys Technologies, says Sinha"
2.10 pm , 06 Oct 2007,@,Infosys Q2 net profit seen up at Rs 1089.7cr: ILFS
4.32 pm , 05 Oct 2007,@,Glenmark wins Emerging Company of The Year 2007
6.53 pm , 04 Oct 2007,@,Indian BPOs to set shop in Philippines ?
2.22 pm , 04 Oct 2007,@,Stay invested in Infosys: Gaba
2.10 pm , 04 Oct 2007,@,"Exit Infosys Technologies, says Tulsian"
5.59 pm , 03 Oct 2007,@,IT's problems are not yet over
5.23 pm , 03 Oct 2007,@,IT chiefs say Indian tech cos not hit by subprime
4.23 pm , 29 Sep 2007,@,Annual General Meeting of Federal Bank
12.18 pm , 29 Sep 2007,@,Global invt wake up to an aggressive India
11.23 am , 29 Sep 2007,@,Infosys Q2 PAT seen up 3.2% at Rs 1065.7 cr
10.46 am , 28 Sep 2007,@,Tata Steel can move up further: Bose
5.05 pm , 27 Sep 2007,@,Re rally will not hurt IT cos: Nandan Nilekani
2.45 pm , 27 Sep 2007,@,Oracle Partners enabled to implement Oracle Database 11g
12.00 pm , 27 Sep 2007,@,IT stocks can provide 20% return: R Ravi
3.10 pm , 26 Sep 2007,@,Gartner: IT service providers increasing pace of gwth
2.12 pm , 26 Sep 2007,@,Infosys looks better: Bose
11.25 am , 26 Sep 2007,@,$ 492bn investment needed for infrastructure in India
5.18 pm , 24 Sep 2007,@,Vibrant India takes over New York
4.20 pm , 24 Sep 2007,@,"Surging Rupee to hit IT, Pharma, Gems & Jewellery"
12.51 pm , 24 Sep 2007,@,Globalizing India: The Rise of India�s CFO�s
9.11 am , 24 Sep 2007,@,Railways gives an Infy kind of guidance this year
8.26 am , 24 Sep 2007,@,Brand India out to charm US 
7.59 pm , 21 Sep 2007,@,New York to host India @ 60 festival from 23 Sept
7.34 pm , 14 Sep 2007,@,Is US economy slowdown affecting Indian IT Cos?
12.50 pm , 14 Sep 2007,@,"Infosys, Tech Mahindra likely to bag contract from BT: Srcs"
11.01 am , 12 Sep 2007,@,"Avoid IT stocks, says Bose"
9.30 am , 12 Sep 2007,@,P-Sec maintains buy on Infosys Tech
3.25 pm , 11 Sep 2007,@,Indian software salaries rise 19%
8.36 am , 08 Sep 2007,@,HCL Technologies steps into dragon land
4.27 pm , 07 Sep 2007,@,Rolta has target of Rs 573
3.55 pm , 06 Sep 2007,@,CII delegation to participate in WEF�s Dalian summit
6.16 pm , 05 Sep 2007,@,Infosys Tech looks interesting
6.52 pm , 03 Sep 2007,@,Expect good value in IT stocks after 2-week
2.25 pm , 03 Sep 2007,@,Enam neutral on Infosys Technologies
5.38 pm , 30 Aug 2007,@,Oracle University certifies over 42000 Oracle Professionals
8.33 am , 30 Aug 2007,@,Infosys plans hiking billing rates on rising Re
9.44 am , 29 Aug 2007,@,"TCS outranks Infy, Wipro as best employer: Dataquest"
9.53 am , 25 Aug 2007,@,Anita Arjundas appointed COO of Mahindra Gesco Developers
7.59 pm , 24 Aug 2007,@,Stronger Re has its own advantages: Murthy
5.18 pm , 23 Aug 2007,@,QAI launches Edista Suite of Education Ventures
12.30 pm , 22 Aug 2007,@,Infosys expands into Latin America to meet client needs
4.35 pm , 20 Aug 2007,@,"BPO (Third-Party) exports grow 47% to $4.6bn (Rs 20,890cr)"
11.31 am , 18 Aug 2007,@,Indian IT cos set sights on Japanese mkts
6.51 pm , 17 Aug 2007,@,IJI organizes workshop on Origami
5.04 pm , 17 Aug 2007,@,Infosys positioned in Leaders Quadrant 
4.57 pm , 17 Aug 2007,@,Private equity becoming preferred career option
8.16 pm , 16 Aug 2007,@,TCS interested in Prudential's BPO centres: Srcs
4.43 pm , 14 Aug 2007,@,Captive BPO selling picking up steam?
4.31 pm , 10 Aug 2007,@,Infosys can touch Rs 2200-2400: Baliga
4.42 pm , 09 Aug 2007,@,Infosys has support at Rs 1850
10.59 am , 09 Aug 2007,@,Infosys has resistance at Rs 2040-2050: Bose
10.43 am , 09 Aug 2007,@,"Buy Mindtree Consulting, says Bose"
6.56 pm , 08 Aug 2007,@,Infosys won't outperform the market
2.16 pm , 08 Aug 2007,@,"Infy's SEZ gets nod, RIL to acquire land in 1 yr"
1.04 pm , 08 Aug 2007,@,Infosys can touch Rs 2050
1.30 pm , 06 Aug 2007,@,Dell commences manufacturing in India
2.08 pm , 04 Aug 2007,@,Sobha Renaissance acquires SimpleRMTM from TriVium Systems
9.31 am , 04 Aug 2007,@,"IT jobs will double to 3.2 m in four years, says Nilekani "
12.01 pm , 02 Aug 2007,@,Haier features in Asia�s most admired cos:BusinessWeek.com
11.45 am , 02 Aug 2007,@,"Infosys, TCS may go down further"
5.04 pm , 31 Jul 2007,@,Xansa acquisition by Steria: India Focal Point
9.01 am , 31 Jul 2007,@,Sebi looking to revive options market
5.08 pm , 26 Jul 2007,@,NDTV announces NDTV Profit Business Leadership Awards
3.50 pm , 25 Jul 2007,@,Infy acquires Philips' captive BPO arm
3.10 pm , 25 Jul 2007,@,Outlook on Infosys revised to positive from stable
5.26 pm , 24 Jul 2007,@,Mahindra Gesco's operational approval only for IT SEZ 
11.46 am , 21 Jul 2007,@,How the rupee played villain for tech biggies
7.11 pm , 19 Jul 2007,@,NASSCOM announces Top 20 IT-ITES Employers for FY 06-07
3.07 pm , 18 Jul 2007,@,"DLF ahead of ICICI Bank, Infosys in mkt cap"
10.31 am , 18 Jul 2007,@,TCS a better bet: JP Sinha
4.42 pm , 17 Jul 2007,@,TCS has target of Rs 1200
12.56 pm , 17 Jul 2007,@,"Top 20 Indian infotech firms make $28bn in 06-07,up 42%"
8.13 pm , 16 Jul 2007,@,Is India losing its IT edge?
5.00 pm , 12 Jul 2007,@,Buy Infosys Tech on correction: Dhawan
12.34 pm , 12 Jul 2007,@,Buy Infosys Technologies; target Rs 2220: Angel Broking
11.28 am , 12 Jul 2007,@,We�re seeing 4% increase in new contracts: S Gopalakrishnan
10.53 am , 12 Jul 2007,@,Buy Infosys Technologies: P-Sec
10.30 am , 12 Jul 2007,@,Infosys has resistance at Rs 2050: Bose
7.23 pm , 11 Jul 2007,@,No risk in adding Infosys even at current level
6.12 pm , 11 Jul 2007,@,Infy declares Q1 nos; IT stocks feel the heat
4.42 pm , 11 Jul 2007,@,"Infosys consolidated net sales up at Rs 3,773 cr"
3.57 pm , 11 Jul 2007,@,Buy Infosys Technologies: Hota
2.28 pm , 11 Jul 2007,@,Infosys sees 17%-18% growth in rupee terms
12.48 pm , 11 Jul 2007,@,Infosys can test Rs 2075: Mohindar
12.00 pm , 11 Jul 2007,@,"Devil is in the rupee, says Infosys"
11.56 am , 11 Jul 2007,@,"Re rise, skilled HR; concerns for Indian BPO biz: Infy"
11.41 am , 11 Jul 2007,@,"Infosys to add 26,000 employees in FY08"
11.40 am , 11 Jul 2007,@,Infy sees revenues at $4 bn going ahead
10.56 am , 11 Jul 2007,@,Infosys Q1 revenues grew by 25.1% YoY
10.48 am , 11 Jul 2007,@,EPS for FY08 to be in a narrow range: S Gopalakrishnan
10.43 am , 11 Jul 2007,@,Revenue impacted by Rs 287 cr due to Re rise: Infosys
10.42 am , 11 Jul 2007,@,Infosys Technologies Q1 revenues grew sequentially by 7.5% 
10.24 am , 11 Jul 2007,@,IT to underperform in short-term: JP Sinha
10.19 am , 11 Jul 2007,@,Infy FY08 EPS could inch towards Rs 80: Nilesh Shah
9.37 am , 11 Jul 2007,@,Infy Q1FY08: What do experts think of the nos?
9.21 am , 11 Jul 2007,@,Infosys FY08 EPS guidance at Rs 78.20-79
8.43 am , 11 Jul 2007,@,Infosys Q1 net at Rs 1079cr; FY08 EPS seen at Rs 78.20-79
8.26 pm , 10 Jul 2007,@,Infosys: Is the worst over?
7.16 pm , 10 Jul 2007,@,Infosys Technologies results won�t disappoint
1.29 pm , 10 Jul 2007,@,Infosys Q1 FY08 net profit seen down at Rs 974.48 cr
11.33 am , 10 Jul 2007,@,Will Infosys' Q1FY08 results be on track?
11.28 am , 10 Jul 2007,@,"Infosys has support at Rs 1900, says Gujral"
5.47 pm , 09 Jul 2007,@,Infosys Q1FY08 net seen down 4.46% to Rs 974.48cr
3.02 pm , 09 Jul 2007,@,Infosys Apr-Jun qtr PAT seen at Rs 978.2 cr: M Oswal
11.44 am , 09 Jul 2007,@,Infosys Q1 PAT seen at Rs 1001.7 cr: P-Sec
11.09 am , 07 Jul 2007,@,Infosys Q1 net profit seen at Rs 991.2 cr: Kotak Sec
2.55 pm , 06 Jul 2007,@,Infosys Q1 net profit seen at Rs 929.9 cr: Sharekhan
1.21 pm , 05 Jul 2007,@,"Stay invested in Infosys, says Anu Jain"
1.00 pm , 05 Jul 2007,@,Joshi positive on IT stocks
4.21 pm , 04 Jul 2007,@,Sun Microsystems opens Sun Learning Centre in Chennai
4.09 pm , 02 Jul 2007,@,Buy Infosys; target of Rs 2750: Karvy Stock Broking
11.00 am , 02 Jul 2007,@,Buy Infosys Technologies: P-Sec
8.43 am , 02 Jul 2007,@,"RIL's world's 182nd corp giant, says FT survey "
6.51 pm , 29 Jun 2007,@,Stay invested in Infosys Technologies
12.38 pm , 29 Jun 2007,@,Stay invested in Infosys: Mohindar
12.05 pm , 29 Jun 2007,@,Infosys-Capgemini tieup: How good is the fit?
6.05 pm , 27 Jun 2007,@,TV Mohandas Pai & Prof. J Ramachandran join Tejas Networks
6.56 pm , 26 Jun 2007,@,WB Govt hopes to draw Rs 50K cr investment in next 5-6 yrs
5.10 pm , 25 Jun 2007,@,CII flags off initiative to nurture Indian multinationals
1.59 pm , 23 Jun 2007,@,Infosys' shareholders elect Gopalakrishnan as CEO
1.55 pm , 23 Jun 2007,@,Devesh Nayel quits Infosys joins Compass BPO as CEO
2.38 pm , 21 Jun 2007,@,"Hold Infosys, says Irani"
2.16 pm , 21 Jun 2007,@,Accumulate Infosys at Rs 1600-1700: VAsudeo
6.22 pm , 20 Jun 2007,@,Buy Rolta India on decline
5.48 pm , 20 Jun 2007,@,Current quarter going to be bad for technology stocks
10.24 am , 20 Jun 2007,@,"Tata Motors, Infosys look weak, says Sukhani"
6.32 pm , 19 Jun 2007,@,More underperformance left in Infosys
6.29 pm , 19 Jun 2007,@,Keep stop loss at Rs 1900 in Infosys 
5.20 pm , 19 Jun 2007,@,TCS has support at Rs 1100-1120
8.19 pm , 15 Jun 2007,@,Buy Infosys if slips to Rs 1925-1950
11.20 am , 15 Jun 2007,@,F&O strategies for the day
8.43 pm , 11 Jun 2007,@,Sebi�s new ESOP rule is good news for India Inc
11.47 am , 11 Jun 2007,@,F&O strategies for the day
3.15 pm , 08 Jun 2007,@,Buy IT stocks: Baliga
8.07 pm , 06 Jun 2007,@,Indian cos looking abroad for outsourcing
5.37 pm , 31 May 2007,@,TCS has support at Rs 1200
4.54 pm , 30 May 2007,@,Infosys has support at Rs 1900
4.47 pm , 25 May 2007,@,Lot of steam left in IT stocks: Kalpesh Parekh
9.25 pm , 17 May 2007,@,Misuse of H1B visa charges baseless: IT cos
8.17 pm , 17 May 2007,@,US senators seek personnel details from Indian IT firms
11.01 am , 14 May 2007,@,F&O strategies for the day
11.56 am , 11 May 2007,@,Keep Infosys in portfolio
6.48 pm , 08 May 2007,@,Infosys BPO awarded eSCM Level 4 by Carnegie Mellon
4.10 pm , 08 May 2007,@,Play technology stock with currency
12.15 pm , 05 May 2007,@,Pochampalli to house 2nd Infy campus in AP: Sources
4.50 pm , 04 May 2007,@,Taxing ESOPs: Are there still loopholes?
11.10 am , 03 May 2007,@,"Above Rs 323, 3i Infotech can add another Rs 90-100"
11.37 am , 28 Apr 2007,@,Infosys expands Czech BPO unit 
12.02 pm , 27 Apr 2007,@,Buy midcap IT stocks on every decline
1.12 pm , 26 Apr 2007,@,Infosys may test Rs 1912
11.19 am , 25 Apr 2007,@,F&O strategies for the day
1.55 pm , 24 Apr 2007,@,Accumulate Infosys; target of Rs 2581: Networth
11.47 am , 21 Apr 2007,@,Tech sector optimistic about growth momentum
11.24 am , 18 Apr 2007,@,Buy Infosys Technologies: Man Financial
11.13 am , 18 Apr 2007,@,Buy Infosys Technologies: P-Sec
4.24 pm , 17 Apr 2007,@,Satyam Computer looks weak
3.01 pm , 17 Apr 2007,@,Analysts predict high price targets for Infy and TCS
11.18 am , 17 Apr 2007,@,Buy Infosys; target of Rs 2750: Karvy
5.31 pm , 16 Apr 2007,@,Buy Infosys; target of Rs 2400: Angel Broking
2.35 pm , 16 Apr 2007,@,Buy Infosys; target of Rs 2527: PL
12.40 pm , 16 Apr 2007,@,Satyam can test Rs 525-530
12.28 pm , 16 Apr 2007,@,Buy TCS on dips: Bhambwani
12.22 pm , 16 Apr 2007,@,"Enter in TCS, says Joshi"
12.20 pm , 16 Apr 2007,@,Buy Infosys; target of Rs 2530: Motilal Oswal
12.00 pm , 16 Apr 2007,@,Buy Infosys; target of Rs 2700: Khandwala
12.31 pm , 14 Apr 2007,@,Infosys can achieve its FY08 guidance
7.00 pm , 13 Apr 2007,@,Infosys Q4 net up 16.4% to Rs 1144 cr
4.11 pm , 13 Apr 2007,@,Book profint in Infosys at Rs 2115-2240
2.36 pm , 13 Apr 2007,@,Stay invested in Infosys for long term
2.34 pm , 13 Apr 2007,@,Infy FY08 EPS guidance up 22% at Rs 81
2.33 pm , 13 Apr 2007,@,Infosys has resistance at Rs 2150
2.09 pm , 13 Apr 2007,@,"Infy top brass switch roles, stay put on growth story"
1.34 pm , 13 Apr 2007,@,Hold Infosys for long term
1.15 pm , 13 Apr 2007,@,Satyam Computer can touch Rs 520
12.56 pm , 13 Apr 2007,@,Infy bullish on outsourcing margins at 23-24% 
12.30 pm , 13 Apr 2007,@,Prez! Me? Let's talk Infosys: Murthy
11.46 am , 13 Apr 2007,@,Infy BPO to see FY08 revenue at USD 215 mn
10.55 am , 13 Apr 2007,@,Infosys fiscal 2007 revenues of $ 3.1bn; YoY growth of 44%
10.49 am , 13 Apr 2007,@,Will maintain margins inspite of Re appreciation: Infy
10.38 am , 13 Apr 2007,@,Infosys revenues to grow 22.6%- 24.6%
10.36 am , 13 Apr 2007,@,Guidance not conservative: Narayana Murthy
10.35 am , 13 Apr 2007,@,Low EPS guidance due to ESOP allotment: Nilekani
10.25 am , 13 Apr 2007,@,"Infy guidance positive for mkt, tech sector: Credit Suisse"
10.23 am , 13 Apr 2007,@,Infy results are mixed bag: Man Financial
9.57 am , 13 Apr 2007,@,Infy results on expected lines: Ambit Capital
