Date,Open Price,Close Price,Label
14-Aug-13,3060,3069.8,__label__2
13-Aug-13,3005,3084.9,__label__1
12-Aug-13,2970,3005.25,__label__1
08-Aug-13,2939,2961.1,__label__1
07-Aug-13,2980,2955.45,__label__2
06-Aug-13,3008.5,2986.1,__label__2
05-Aug-13,3000,3007.45,__label__2
02-Aug-13,2981,3006.7,__label__1
01-Aug-13,2977,2975.7,__label__1
31-Jul-13,2961,2967.15,__label__1
30-Jul-13,2930,2955.7,__label__1
29-Jul-13,2902,2920.75,__label__1
26-Jul-13,2930,2915.5,__label__2
25-Jul-13,2900,2915.9,__label__1
24-Jul-13,2887.7,2907.6,__label__1
23-Jul-13,2881,2900.85,__label__1
22-Jul-13,2828.4,2875.65,__label__1
19-Jul-13,2805,2845.8,__label__1
18-Jul-13,2750,2799.5,__label__1
17-Jul-13,2730.45,2750.3,__label__1
16-Jul-13,2700.1,2730.45,__label__1
15-Jul-13,2791.3,2741.85,__label__2
12-Jul-13,2779.4,2802.75,__label__2
11-Jul-13,2530.3,2526.75,__label__1
10-Jul-13,2505,2501,__label__1
09-Jul-13,2477,2495.7,__label__1
08-Jul-13,2475.05,2471.7,__label__1
05-Jul-13,2469.8,2454.45,__label__1
04-Jul-13,2420,2460.5,__label__1
03-Jul-13,2399,2405.3,__label__1
02-Jul-13,2441,2405.55,__label__2
01-Jul-13,2460,2447.55,__label__2
28-Jun-13,2488,2493.25,__label__2
27-Jun-13,2412,2476.95,__label__1
26-Jun-13,2390,2397.55,__label__1
25-Jun-13,2378,2378,__label__1
24-Jun-13,2408,2380.25,__label__2
21-Jun-13,2370,2419.15,__label__1
20-Jun-13,2420.75,2366.9,__label__2
19-Jun-13,2445,2438,__label__2
18-Jun-13,2430,2447.6,__label__1
17-Jun-13,2407,2421.45,__label__1
14-Jun-13,2381.25,2394.95,__label__1
13-Jun-13,2421,2379.1,__label__2
12-Jun-13,2464.9,2423.95,__label__2
11-Jun-13,2490,2473.95,__label__2
10-Jun-13,2461.8,2487.05,__label__1
07-Jun-13,2428,2446.9,__label__1
06-Jun-13,2451.1,2427.5,__label__2
05-Jun-13,2480,2462.1,__label__2
04-Jun-13,2489.7,2495.05,__label__2
03-Jun-13,2524.8,2513.95,__label__2
31-May-13,2350,2407.6,__label__1
30-May-13,2337,2342.15,__label__1
29-May-13,2366,2350.5,__label__2
28-May-13,2366,2366.35,__label__2
27-May-13,2345.45,2366.35,__label__1
24-May-13,2360,2346.9,__label__1
23-May-13,2374,2358.9,__label__2
22-May-13,2395.1,2388.35,__label__2
21-May-13,2373.9,2397.45,__label__1
20-May-13,2336.25,2375.6,__label__1
17-May-13,2335,2350.8,__label__1
16-May-13,2360,2332.15,__label__2
15-May-13,2350,2360.2,__label__2
14-May-13,2340,2351.6,__label__1
13-May-13,2351.25,2340.35,__label__1
11-May-13,2372,2362.15,__label__2
10-May-13,2364,2370.75,__label__2
09-May-13,2346,2359.9,__label__1
08-May-13,2364,2350.55,__label__2
07-May-13,2350,2348.6,__label__1
06-May-13,2315,2341.4,__label__1
03-May-13,2297,2307.8,__label__1
02-May-13,2238.9,2286.9,__label__1
30-Apr-13,2238.9,2234.45,__label__1
29-Apr-13,2209,2229.05,__label__1
26-Apr-13,2224.85,2212.3,__label__1
25-Apr-13,2260,2227.05,__label__2
23-Apr-13,2247,2262.1,__label__2
22-Apr-13,2297,2244.45,__label__2
18-Apr-13,2279,2295.4,__label__2
17-Apr-13,2310,2281.85,__label__2
16-Apr-13,2324,2293.95,__label__2
15-Apr-13,2290,2333.95,__label__1
12-Apr-13,2626.1,2295.45,__label__2
11-Apr-13,2861,2917.85,__label__2
10-Apr-13,2800.3,2813.25,__label__1
09-Apr-13,2839.9,2766.35,__label__2
08-Apr-13,2851,2833.15,__label__2
05-Apr-13,2873,2863.85,__label__2
04-Apr-13,2950,2882.85,__label__2
03-Apr-13,2945,2964,__label__2
02-Apr-13,2933,2970.15,__label__1
01-Apr-13,2903.15,2943.25,__label__1
28-Mar-13,2862.25,2889.9,__label__1
26-Mar-13,2842,2854.3,__label__1
25-Mar-13,2815,2853.4,__label__1
22-Mar-13,2850,2860.6,__label__1
21-Mar-13,2883.3,2876.5,__label__2
20-Mar-13,2860,2869.25,__label__1
19-Mar-13,2870,2856.45,__label__2
18-Mar-13,2874,2861.4,__label__2
15-Mar-13,2869.4,2883.7,__label__2
14-Mar-13,2873,2874.9,__label__1
13-Mar-13,2899,2862.45,__label__2
12-Mar-13,2934,2917.6,__label__2
11-Mar-13,2980,2945.75,__label__2
08-Mar-13,2988,2970.2,__label__2
07-Mar-13,2980,3004.75,__label__2
06-Mar-13,2940,2966.45,__label__1
05-Mar-13,2918,2920.95,__label__1
04-Mar-13,2916,2903,__label__1
01-Mar-13,2890,2908.45,__label__1
28-Feb-13,2912,2906,__label__2
27-Feb-13,2949.5,2913.8,__label__2
26-Feb-13,2913,2960.1,__label__1
25-Feb-13,2865.05,2917.2,__label__1
22-Feb-13,2799,2836.55,__label__1
21-Feb-13,2795,2806.75,__label__1
20-Feb-13,2820,2819.85,__label__2
19-Feb-13,2778,2819,__label__1
18-Feb-13,2787.7,2776.55,__label__1
15-Feb-13,2788,2785.2,__label__2
14-Feb-13,2791.15,2812.95,__label__2
13-Feb-13,2750,2789.3,__label__1
12-Feb-13,2775,2754.65,__label__1
11-Feb-13,2800,2790.65,__label__2
08-Feb-13,2789,2788.3,__label__1
07-Feb-13,2782.5,2789.8,__label__1
06-Feb-13,2772.05,2774.4,__label__1
05-Feb-13,2750.2,2758.05,__label__1
04-Feb-13,2777,2762.35,__label__2
01-Feb-13,2789,2770.95,__label__2
31-Jan-13,2790,2788.75,__label__2
30-Jan-13,2798.1,2792.5,__label__2
29-Jan-13,2801,2798.4,__label__2
28-Jan-13,2807.1,2810.05,__label__2
25-Jan-13,2805,2814.65,__label__1
24-Jan-13,2805.25,2797.1,__label__1
23-Jan-13,2776.6,2788.85,__label__1
22-Jan-13,2786.25,2783.5,__label__1
21-Jan-13,2765,2798,__label__1
18-Jan-13,2798,2789.8,__label__1
17-Jan-13,2783.1,2796.2,__label__1
16-Jan-13,2778,2771.05,__label__1
15-Jan-13,2807,2789.95,__label__2
14-Jan-13,2727.5,2807.25,__label__1
11-Jan-13,2507.9,2712.6,__label__1
10-Jan-13,2330,2320.35,__label__1
09-Jan-13,2349.95,2328.2,__label__2
08-Jan-13,2365,2341.2,__label__2
07-Jan-13,2348,2374.7,__label__2
04-Jan-13,2346,2348.3,__label__1
03-Jan-13,2318,2336.3,__label__1
02-Jan-13,2315,2307.6,__label__1
01-Jan-13,2325.1,2308.3,__label__2
31-Dec-12,2318.4,2318.5,__label__2
28-Dec-12,2300,2318.4,__label__1
27-Dec-12,2325,2286.85,__label__2
26-Dec-12,2321,2311.3,__label__2
24-Dec-12,2301.05,2318.95,__label__1
21-Dec-12,2295.2,2292.5,__label__1
20-Dec-12,2300,2298.8,__label__2
19-Dec-12,2272,2295.35,__label__1
18-Dec-12,2264,2270.6,__label__1
17-Dec-12,2276.9,2264.55,__label__2
14-Dec-12,2274,2277.25,__label__2
13-Dec-12,2301.3,2283,__label__2
12-Dec-12,2305.05,2298.9,__label__2
11-Dec-12,2318,2294.1,__label__2
10-Dec-12,2311,2309.6,__label__2
07-Dec-12,2335,2319.7,__label__2
06-Dec-12,2388.3,2338.5,__label__2
05-Dec-12,2425,2382.3,__label__2
04-Dec-12,2430,2429.3,__label__2
03-Dec-12,2442,2436,__label__2
30-Nov-12,2445,2436.6,__label__2
29-Nov-12,2438,2444.85,__label__2
27-Nov-12,2420.05,2469.15,__label__1
26-Nov-12,2390.1,2416.6,__label__1
23-Nov-12,2375,2376,__label__1
22-Nov-12,2350,2384.75,__label__1
21-Nov-12,2330,2348.35,__label__1
20-Nov-12,2373,2325.4,__label__2
19-Nov-12,2346,2359.9,__label__2
16-Nov-12,2300,2341.85,__label__1
15-Nov-12,2333,2294.1,__label__1
13-Nov-12,2357,2339,__label__2
12-Nov-12,2355,2360.4,__label__2
09-Nov-12,2365,2349.15,__label__2
08-Nov-12,2376,2374.8,__label__2
07-Nov-12,2382,2399.2,__label__2
06-Nov-12,2380,2383.9,__label__1
05-Nov-12,2380.2,2378.7,__label__1
02-Nov-12,2364.9,2389.15,__label__1
01-Nov-12,2360,2362.8,__label__1
31-Oct-12,2343.2,2363.5,__label__1
30-Oct-12,2327,2357.35,__label__1
29-Oct-12,2327,2334.3,__label__1
26-Oct-12,2338,2328.85,__label__2
25-Oct-12,2346,2344.95,__label__2
23-Oct-12,2366,2352.3,__label__2
22-Oct-12,2375,2386.2,__label__2
19-Oct-12,2376.25,2383.3,__label__1
18-Oct-12,2367,2375.8,__label__1
17-Oct-12,2371,2367.75,__label__1
16-Oct-12,2372,2354.45,__label__2
15-Oct-12,2386,2365.7,__label__2
12-Oct-12,2350,2395.65,__label__1
11-Oct-12,2491.5,2531.45,__label__2
10-Oct-12,2508,2504.25,__label__1
09-Oct-12,2502.25,2536.95,__label__1
08-Oct-12,2524,2490.9,__label__1
05-Oct-12,2572,2527.9,__label__2
04-Oct-12,2571.15,2575.4,__label__2
03-Oct-12,2600.2,2578.55,__label__2
01-Oct-12,2548.1,2609.1,__label__1
28-Sep-12,2569,2534,__label__1
27-Sep-12,2591,2548.7,__label__2
26-Sep-12,2582.15,2586.8,__label__2
25-Sep-12,2589,2596.05,__label__2
24-Sep-12,2594.65,2600.4,__label__1
21-Sep-12,2619.95,2594.65,__label__2
20-Sep-12,2561,2615.55,__label__1
18-Sep-12,2572,2599.65,__label__1
17-Sep-12,2647,2562.6,__label__2
14-Sep-12,2583,2632.8,__label__2
13-Sep-12,2537,2551.95,__label__1
12-Sep-12,2534.7,2536.9,__label__1
11-Sep-12,2497,2528.7,__label__1
10-Sep-12,2495,2511,__label__1
08-Sep-12,2480,2495.9,__label__1
07-Sep-12,2447,2483,__label__1
06-Sep-12,2350,2422.2,__label__1
05-Sep-12,2348,2338.45,__label__1
04-Sep-12,2366,2362.4,__label__2
03-Sep-12,2371,2369.55,__label__2
31-Aug-12,2389,2373.25,__label__2
30-Aug-12,2383,2391,__label__2
29-Aug-12,2421,2389.7,__label__2
28-Aug-12,2399.45,2423.4,__label__2
27-Aug-12,2423.2,2410.55,__label__1
24-Aug-12,2449,2445.35,__label__2
23-Aug-12,2434,2471.5,__label__1
22-Aug-12,2406,2429.4,__label__1
21-Aug-12,2362,2407.05,__label__1
17-Aug-12,2320,2351.4,__label__1
16-Aug-12,2329.95,2314.25,__label__1
14-Aug-12,2312,2329.95,__label__1
13-Aug-12,2302,2318.9,__label__1
10-Aug-12,2276,2313.15,__label__1
09-Aug-12,2286,2279,__label__1
08-Aug-12,2268,2281.9,__label__1
07-Aug-12,2226,2255.7,__label__1
06-Aug-12,2216,2213.55,__label__1
03-Aug-12,2198,2209.3,__label__1
02-Aug-12,2215,2205.85,__label__2
01-Aug-12,2229,2219.05,__label__2
31-Jul-12,2210,2227.4,__label__1
30-Jul-12,2155.25,2209.45,__label__1
27-Jul-12,2161.1,2148.85,__label__1
26-Jul-12,2167,2125,__label__2
25-Jul-12,2175,2167.8,__label__2
24-Jul-12,2199.8,2169.35,__label__2
23-Jul-12,2200,2186.15,__label__2
20-Jul-12,2245,2217.6,__label__2
19-Jul-12,2200,2242.85,__label__1
18-Jul-12,2173,2175.8,__label__1
17-Jul-12,2185,2170.85,__label__2
16-Jul-12,2239,2172.6,__label__2
13-Jul-12,2239.7,2227.8,__label__2
12-Jul-12,2270,2265.25,__label__2
11-Jul-12,2449.9,2466.35,__label__2
10-Jul-12,2450,2459.1,__label__1
09-Jul-12,2430,2436.8,__label__1
06-Jul-12,2489,2443.85,__label__2
05-Jul-12,2480,2480.2,__label__2
04-Jul-12,2496,2479.3,__label__2
03-Jul-12,2510,2495.75,__label__2
02-Jul-12,2497,2501.1,__label__2
29-Jun-12,2490.1,2502.55,__label__1
28-Jun-12,2475,2472.7,__label__1
27-Jun-12,2451.05,2468.55,__label__1
26-Jun-12,2455,2442.5,__label__1
25-Jun-12,2484,2468.35,__label__2
22-Jun-12,2449,2475.1,__label__1
21-Jun-12,2455,2492.2,__label__1
20-Jun-12,2480,2470.65,__label__1
19-Jun-12,2500,2478.55,__label__2
18-Jun-12,2532,2510.9,__label__2
15-Jun-12,2512,2520.05,__label__2
14-Jun-12,2469,2498.2,__label__1
13-Jun-12,2450,2471.2,__label__1
12-Jun-12,2411.1,2457.15,__label__1
11-Jun-12,2426,2426.95,__label__1
08-Jun-12,2439,2419.2,__label__2
07-Jun-12,2425.2,2452.95,__label__2
06-Jun-12,2392.05,2410.05,__label__1
05-Jun-12,2388,2389.3,__label__1
04-Jun-12,2370,2388.35,__label__1
01-Jun-12,2440,2387.8,__label__2
31-May-12,2419.95,2439.85,__label__2
30-May-12,2410,2422.45,__label__1
29-May-12,2398.7,2406.95,__label__1
28-May-12,2395,2387.65,__label__1
25-May-12,2352,2372,__label__1
24-May-12,2360,2376.65,__label__1
23-May-12,2346,2348.2,__label__1
22-May-12,2370,2342.3,__label__2
21-May-12,2396,2344.5,__label__2
18-May-12,2326,2385.4,__label__1
17-May-12,2367.5,2371.35,__label__1
16-May-12,2377.25,2366.4,__label__2
15-May-12,2309,2411.2,__label__1
14-May-12,2324,2338,__label__1
11-May-12,2346,2311.85,__label__2
10-May-12,2367,2348.2,__label__2
09-May-12,2368,2367.7,__label__2
08-May-12,2400,2391.95,__label__2
07-May-12,2403,2430.6,__label__2
04-May-12,2472.25,2441.15,__label__2
03-May-12,2450,2484.35,__label__2
02-May-12,2466,2471.25,__label__1
30-Apr-12,2390,2462.6,__label__1
28-Apr-12,2399.25,2396.8,__label__1
27-Apr-12,2356,2390.2,__label__1
26-Apr-12,2348.1,2358.2,__label__1
25-Apr-12,2356,2348.8,__label__1
24-Apr-12,2310,2348.55,__label__1
23-Apr-12,2396,2311.95,__label__2
20-Apr-12,2387.25,2406.25,__label__2
19-Apr-12,2370,2404.15,__label__1
18-Apr-12,2400,2373.05,__label__1
17-Apr-12,2391.1,2380.75,__label__2
16-Apr-12,2381,2369.35,__label__2
13-Apr-12,2540,2403.3,__label__2
12-Apr-12,2830,2750.05,__label__2
11-Apr-12,2765,2802.35,__label__2
10-Apr-12,2848,2776.8,__label__2
09-Apr-12,2841.15,2822.75,__label__2
04-Apr-12,2859.5,2850.45,__label__2
03-Apr-12,2874,2855.2,__label__2
02-Apr-12,2865,2853.75,__label__2
30-Mar-12,2800,2864.95,__label__1
29-Mar-12,2839.9,2791,__label__1
28-Mar-12,2869.9,2841.55,__label__2
27-Mar-12,2857,2875.35,__label__2
26-Mar-12,2852,2831.45,__label__1
23-Mar-12,2839,2870.35,__label__2
