Time,Dates,Sources,Headlines
12.16 pm , 09 Jan 2014 ,   Source: CNBC-TV18,"Infy Q3 PAT may rise 14%, FY14 guidance key: CNBC-TV18 Poll"
11.51 am , 09 Jan 2014 ,   Source: Moneycontrol.com,Infosys Q3 net seen up 15% at Rs 2769cr: ICICIdirect
11.26 am , 09 Jan 2014 ,   Source: Moneycontrol.com,Infosys Q3 net may rise 5.1% at Rs 2760.9cr: Motilal Oswal
9.56 am , 09 Jan 2014 ,   Source: CNBC-TV18,"Avoid Infosys, says Sandip Sabharwal"
5.28 pm , 08 Jan 2014 ,   Source: CNBC-TV18,"Avoid IT stocks, says Sudarshan Sukhani"
5.05 pm , 08 Jan 2014 ,   Source: CNBC-TV18,"Infy to underperform peers in FY15; like HCL, TCS: Centrum"
3.13 pm , 08 Jan 2014 ,   Source: CNBC-TV18,"Sell Infosys, says Ravi Menon"
3.09 pm , 08 Jan 2014 ,   Source: CNBC-TV18,"Short Infy 3500 Straddle, buy 3300 Put, 3700 Call: Desai"
2.49 pm , 08 Jan 2014 ,   Source: Reuters,Sensex constituents' Oct-Dec quarter earnings seen up 13%
11.01 am , 08 Jan 2014 ,   Source: CNBC-TV18,"Avoid Infosys, says Sudarshan Sukhani"
10.44 am , 08 Jan 2014 ,   Source: CNBC-TV18,Why Equirus Securities is betting on these 8 stocks
5.26 pm , 07 Jan 2014 ,   Source: Moneycontrol.com,Volumes to drive Oct-Dec quarter growth in IT: Anand Rathi
5.16 pm , 07 Jan 2014 ,   Source: CNBC-TV18,"Prefer Infosys, TCS: Dilip Bhat"
2.51 pm , 07 Jan 2014 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen up 11.6% at Rs 2686cr: Kotak Securities
1.30 pm , 07 Jan 2014 ,   Source: PTI,Moderate earnings expected for IT cos in Q3: Analysts
12.38 pm , 07 Jan 2014 ,   Source: CNBC-TV18,"Prefer midcap IT stocks over largecaps, says Dipan Mehta"
4.00 pm , 06 Jan 2014 ,   Source: CNBC-TV18,"Hold Infosys, advises Ambareesh Baliga"
3.55 pm , 06 Jan 2014 ,   Source: CNBC-TV18,Infosys may go upto Rs 3700: Pritesh Mehta
2.14 pm , 06 Jan 2014 ,   Source: Moneycontrol.com,"Jyotivardhan Jaipuria overweight on auto, pharma space"
12.09 pm , 06 Jan 2014 ,   Source: CNBC-TV18,Buy Infosys calls: Gopi Suvanam
1.59 pm , 04 Jan 2014 ,   Source: CNBC-TV18,"Expect 15-20% upside in IT stocks, says Siddharth Bhamre"
6.23 pm , 03 Jan 2014 ,   Source: PTI,"Infosys elevates Srinivas, Rao as presidents"
4.32 pm , 03 Jan 2014 ,   Source: Moneycontrol.com,Infosys announces appointment of presidents
4.06 pm , 03 Jan 2014 ,   Source: Moneycontrol.com,"Buy Infosys, Wipro, Tech Mahindra, MindTree: P Lilladher"
3.28 pm , 02 Jan 2014 ,   Source: CNBC-TV18,"Prefer Wipro, Infosys, KPIT, MindTree:  Dilip Bhat"
11.55 am , 02 Jan 2014 ,   Source: CNBC-TV18,"Prefer largecap IT stocks, says Tirthankar Patnaik"
8.43 am , 02 Jan 2014 ,   Source: CNBC-TV18,6 trading stocks for short term gain
2.33 pm , 30 Dec 2013 ,   Source: CNBC-TV18,Stay away from Infosys: Sudarshan Sukhani
1.19 pm , 30 Dec 2013 ,   Source: Moneycontrol.com,"Infosys' Q3 results on January 10, 2014"
1.19 pm , 28 Dec 2013 ,   Source: CNBC-TV18,"KR Bharat bullish on IT, healthcare, auto ancillary space"
8.41 am , 27 Dec 2013 ,   Source: CNBC-TV18,Super Six: Top chart picks for Friday
3.07 pm , 23 Dec 2013 ,   Source: CNBC-TV18,"Hold Infosys, may touch Rs 3740: Rajat Bose"
1.46 pm , 23 Dec 2013 ,   Source: Moneycontrol.com,Are top-level exits part of Infy's reorganisation strategy?
12.12 pm , 23 Dec 2013 ,   Source: CNBC-TV18,Deal pipeline better; will do well in 2014: Tech Mahindra 
11.54 am , 23 Dec 2013 ,   Source: CNBC-TV18,Buy Infosys at around Rs 3470-3480: Hemant Thukral
11.06 am , 23 Dec 2013 ,   Source: CNBC-TV18,Buy Infosys on every dip: Nischal Maheshwari
1.44 pm , 21 Dec 2013 ,   Source: CNBC-TV18,"Prefer TCS, Infosys, Tech Mahindra: Manish Sonthalia"
12.10 pm , 21 Dec 2013 ,   Source: Moneycontrol.com,Infosys' V Balakrishnan resigns
9.18 pm , 20 Dec 2013 ,   Source: Moneycontrol.com,Will Bala's exit hamper Murthy's revival plan for Infosys?
7.33 pm , 20 Dec 2013 ,   Source: CNBC-TV18,Murthy's return is the best thing for Infy: V Balakrishnan
5.55 pm , 20 Dec 2013 ,   Source: CNBC-TV18,"Sell Wipro, advises Ankur Rudra"
4.39 pm , 20 Dec 2013 ,   Source: CNBC-TV18,"V Balakrishnan quits Infosys, to turn entrepreneur"
12.14 pm , 20 Dec 2013 ,   Source: CNBC-TV18,"Buy Infosys 3800 call, sell two 3900 calls: Amit Trivedi"
8.43 am , 20 Dec 2013 ,   Source: Moneycontrol.com,"Infosys' Subrahmanyam Goparaju, member of executive council resign"
7.01 pm , 19 Dec 2013 ,   Source: CNBC-TV18,Infosys Exodus: Head of Labs Subrahmanyam Goparaju resigns
5.17 pm , 19 Dec 2013 ,   Source: CNBC-TV18,"Prefer Infosys, HCL Technologies on dips: Sukhani"
5.10 pm , 19 Dec 2013 ,   Source: CNBC-TV18,See further upmove in Infosys: Hemen Kapadia
3.08 pm , 19 Dec 2013 ,   Source: CNBC-TV18,United Spirits may touch Rs 2680-2700: Abhijit Paul
2.00 pm , 19 Dec 2013 ,   Source: CNBC-TV18,"Buy Infosys 3500 Call, HCL Tech 1220 Call: Subramanyam"
5.17 pm , 18 Dec 2013 ,   Source: CNBC-TV18,Expect 20% upside in HCL Tech: Ashwin Mehta
5.14 pm , 18 Dec 2013 ,   Source: CNBC-TV18,"HCL Tech top pick, prefer TCS over Infosys: Ashwin Mehta"
1.53 pm , 17 Dec 2013 ,   Source: CNBC-TV18,Manishi Raychaudhuri bullish on IT space
5.11 pm , 16 Dec 2013 ,   Source: CNBC-TV18,Infosys may touch Rs 3600: Sharmila Joshi
2.38 pm , 16 Dec 2013 ,   Source: CNBC-TV18,Wipro may test Rs 545: Pritesh Mehta
8.51 am , 16 Dec 2013 ,   Source: CNBC-TV18,Super Six stocks you can bet on December 16
11.13 am , 15 Dec 2013 ,   Source: PTI,"Five blue-chip firms lose Rs 22,582cr in value, led by ONGC"
1.12 pm , 14 Dec 2013 ,   Source: CNBC-TV18,"Manishi Raychaudhuri overweight on Infosys, TCS, HCL Tech"
8.30 pm , 13 Dec 2013 ,   Source: PTI,"S&P ups TCS, Infosys, Wipro credit rating to A from BBB+"
2.26 pm , 13 Dec 2013 ,   Source: CNBC-TV18,Buy Infosys 3450 call; sell 3500 call: Bhavin Desai
1.53 pm , 13 Dec 2013 ,   Source: CNBC-TV18,"Prefer TCS, Infosys, Tata Motors: Choksey"
5.55 pm , 12 Dec 2013 ,   Source: CNBC-TV18,"Rakesh Arora neutral on IT, pharma space"
11.46 am , 12 Dec 2013 ,   Source: CNBC-TV18,"Prefer Infosys, TCS, Tech Mahindra: Andrew Holland"
3.10 pm , 11 Dec 2013 ,   Source: CNBC-TV18,"Infosys, TCS top picks: Gautam Chhaochharia"
11.22 am , 11 Dec 2013 ,   Source: CNBC-TV18,"Buy Infosys 3400 Call, Sell 3450, 3500 Calls: Amit Trivedi"
7.25 pm , 09 Dec 2013 ,   Source: PTI,Infosys unveils TradeEdge platform 
4.01 pm , 06 Dec 2013 ,   Source: CNBC-TV18,Pharma looks attractive; prefer IT on dips: Raamdeo Agrawal
11.28 am , 06 Dec 2013 ,   Source: CNBC-TV18,"Hold Infosys, advises Pritesh Mehta"
4.16 pm , 05 Dec 2013 ,   Source: CNBC-TV18,"Prefer IT, pharma stocks: Dilip Bhat"
10.51 am , 05 Dec 2013 ,   Source: CNBC-TV18,"Infosys a good bet, says Sandeep Shenoy"
9.33 am , 05 Dec 2013 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
1.41 pm , 04 Dec 2013 ,   Source: CNBC-TV18,"Go long in Infosys, says Sudarshan Sukhani"
12.35 pm , 04 Dec 2013 ,   Source: CNBC-TV18,Infosys may go upto Rs 5000: Regan Homavazir
11.19 am , 04 Dec 2013 ,   Source: CNBC-TV18,Infosys top pick in IT sector: Gautam Chhaochharia
12.28 pm , 29 Nov 2013 ,   Source: CNBC-TV18,Buy Infosys on declines: Shardul Kulkarni
5.26 pm , 26 Nov 2013 ,   Source: CNBC-TV18,Anand Radhakrishnan cautious on IT space
11.36 am , 26 Nov 2013 ,   Source: CNBC-TV18,Vikas Khemani positive on IT space
1.37 pm , 25 Nov 2013 ,   Source: CNBC-TV18,"Short Infosys, advises Aditya Agarwal"
2.52 pm , 22 Nov 2013 ,   Source: CNBC-TV18,"Accumulate Infosys, Tech Mahindra: Nischal Maheshwari"
12.07 pm , 22 Nov 2013 ,   Source: CNBC-TV18,"Buy Infosys, says Sudarshan Sukhani"
10.48 am , 19 Nov 2013 ,   Source: CNBC-TV18,Mehraboon Irani positive on Infosys
10.05 pm , 18 Nov 2013 ,   Source: CNBC-TV18,Stephen Pratt Quits Infosys; 6th senior exit in 5mths
10.47 am , 18 Nov 2013 ,   Source: CNBC-TV18,"Bet on Infosys, may test Rs 3900: Ajay Bodke"
4.02 pm , 13 Nov 2013 ,   Source: Moneycontrol.com,Deepak M Satwalekar to retire from Infosys board 
1.00 pm , 12 Nov 2013 ,   Source: CNBC-TV18,"Dhananjay Sinha overweight on IT, pharmaceuticals space"
3.05 pm , 10 Nov 2013 ,   Source: PTI,Infosys investing over Rs 100 crore to upgrade MCA21 portal
4.18 pm , 08 Nov 2013 ,   Source: Moneycontrol.com,Infosys BPO expands global presence with new center in the Netherlands
10.58 am , 08 Nov 2013 ,   Source: CNBC-TV18,"Buy Infosys, advises Shardul Kulkarni"
4.47 pm , 07 Nov 2013 ,   Source: CNBC-TV18,"Pick Infosys, advises Sudarshan Sukhani"
2.38 pm , 07 Nov 2013 ,   Source: CNBC-TV18,IT industry may grow in range of 12-14% in FY14: NASSCOM
12.02 pm , 07 Nov 2013 ,   Source: CNBC-TV18,"Bet on TCS, Infosys, Wipro, HCL Tech: Sudarshan Sukhani"
12.30 pm , 06 Nov 2013 ,   Source: CNBC-TV18,IT cos with common clients W/Cognizant should worry: Ambit
9.36 pm , 05 Nov 2013 ,   Source: CNBC-TV18,Talks of selling out to Accenture 100% false: HCL Tech
6.49 pm , 05 Nov 2013 ,   Source: CNBC-TV18,Cognizant beats estimates; ups full year revenue guidance 
2.02 pm , 31 Oct 2013 ,   Source: PTI,Infosys whistleblower could get $5-8 mn from settlement
8.20 pm , 30 Oct 2013 ,   Source: Reuters,Infosys reaches $34 mn settlement in US visa case
9.08 pm , 29 Oct 2013 ,   Source: Reuters,Infosys says in process of resolving US visa investigation
1.22 pm , 29 Oct 2013 ,   Source: PTI,Infosys may be fined $35 mn for visa related violations
11.30 am , 29 Oct 2013 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 3900: Prabhudas Lilladher
11.55 am , 27 Oct 2013 ,   Source: PTI,Indian IT's Big Four build USD 9bn cash chest
4.47 pm , 25 Oct 2013 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 4000: Way2Wealth
8.05 pm , 22 Oct 2013 ,   Source: CNBC-TV18,Wipro Q2 beats estimate: Analysts to upgrade their outlook?
10.46 am , 22 Oct 2013 ,   Source: CNBC-TV18,"Pick Wipro, Infosys, says Mehraboon Irani"
5.25 pm , 21 Oct 2013 ,   Source: CNBC-TV18,Infosys may test Rs 3600: Ambareesh Baliga
11.20 am , 21 Oct 2013 ,   Source: CNBC-TV18,"Prefer Bajaj Auto, Infosys: Motilal Oswal Sec"
4.13 pm , 20 Oct 2013 ,   Source: PTI,"TCS making serious investments in big data, cloud, mobility"
3.54 pm , 20 Oct 2013 ,   Source: PTI,LIC cuts stake in Infosys to 4.95%
8.57 pm , 18 Oct 2013 ,   Source: CNBC-TV18,Birla highly respected; be 100% sure prior accusing: Murthy
5.00 pm , 17 Oct 2013 ,   Source: CNBC-TV18,HCL Tech results disappointing; overweight on Infosys: IIFL
1.34 pm , 17 Oct 2013 ,   Source: CNBC-TV18,Aniruddha Mehta positive on Infosys
12.18 pm , 17 Oct 2013 ,   Source: CNBC-TV18,HCL Tech remains top IT pick; cautious on MindTree: Ambit
11.21 am , 17 Oct 2013 ,   Source: CNBC-TV18,"Infosys may touch Rs 3600, says Ambareesh Baliga"
9.58 am , 17 Oct 2013 ,   Source: CNBC-TV18,"To be disciplined in bidding, aiming 26-28% margin: TCS"
9.56 am , 17 Oct 2013 ,   Source: CNBC-TV18,See 15% upside in HCL Tech from current levels: Quant 
2.33 pm , 15 Oct 2013 ,   Source: CNBC-TV18,Buy Infosys; may go to Rs 3400: IIFL
1.01 pm , 15 Oct 2013 ,   Source: Moneycontrol.com,Hold Infosys; target Rs 3550: ICICIdirect.com
3.40 pm , 14 Oct 2013 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 3650: Firstcall Research
3.36 pm , 14 Oct 2013 ,   Source: Reuters,"Infosys second biggest weighting in Sensex, overtakes RIL"
12.51 pm , 14 Oct 2013 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 3800: Emkay
3.24 pm , 12 Oct 2013 ,   Source: Moneycontrol.com,Accumulate Infosys; target of Rs 3460: Angel Broking
5.55 pm , 11 Oct 2013 ,   Source: Moneycontrol.com,Hold Infosys; target Rs 3515: Sushil Finance
5.35 pm , 11 Oct 2013 ,   Source: CNBC-TV18,Positive on Infosys; may test Rs 4000: Mehraboon Irani
5.12 pm , 11 Oct 2013 ,   Source: CNBC-TV18,"Hold Infosys, says Sharmila Joshi"
4.51 pm , 11 Oct 2013 ,   Source: CNBC-TV18,Infosys likely to achieve 12% growth in FY14: Kotak Instl
3.31 pm , 11 Oct 2013 ,   Source: Moneycontrol.com,"Infosys adds 37 clients in Q2, 5 from fortune 500 list"
2.37 pm , 11 Oct 2013 ,   Source: CNBC-TV18,"Bullish on Infosys, may test Rs 3500: Salil Sharma"
1.57 pm , 11 Oct 2013 ,   Source: CNBC-TV18,Infy revenues to grow at 11-11.5%; TCS top bet: Angel
1.47 pm , 11 Oct 2013 ,   Source: Moneycontrol.com,Infosys Results: Attrition rate jumps to 17.3% in Sept quarter
1.39 pm , 11 Oct 2013 ,   Source: CNBC-TV18,"Accumulate Infosys, target of Rs 3500: Angel Broking"
1.31 pm , 11 Oct 2013 ,   Source: CNBC-TV18,"Buy Infosys 3300 Call, advises Manoj Murlidharan Vayalar"
12.42 pm , 11 Oct 2013 ,   Source: CNBC-TV18,Infosys may touch Rs 3500: IDFC Securities
12.33 pm , 11 Oct 2013 ,   Source: CNBC-TV18,See Infosys-TCS valuation gap narrowing: IDFC
11.56 am , 11 Oct 2013 ,   Source: CNBC-TV18,"Infosys may go to Rs 3450, says Siddharth Bhamre"
11.36 am , 11 Oct 2013 ,   Source: Firstpost.com,Infosys Q2: What does it show? Murthy is getting ready for war
11.15 am , 11 Oct 2013 ,   Source: CNBC-TV18,"Growth to be focus, not margins: Infosys CEO Shibulal"
10.59 am , 11 Oct 2013 ,   Source: CNBC-TV18,"Infosys Q2: Worst behind co; Q3 outperfomance likely, says Dipan Mehta"
10.53 am , 11 Oct 2013 ,   Source: CNBC-TV18,Infosys beats street estimates: Does that mean TCS won't?
10.40 am , 11 Oct 2013 ,   Source: Moneycontrol.com,"How brokers are reading Infosys Q2 earnings, FY14 guidance"
10.38 am , 11 Oct 2013 ,   Source: CNBC-TV18,"Neutral on Infy; TCS, Cognizant to beat peers: Cowen & Co"
10.26 am , 11 Oct 2013 ,   Source: CNBC-TV18,Infosys Q2: See FY14 growth at 12-13%; FY15 EPS at Rs 225: Kotak
9.02 am , 11 Oct 2013 ,   Source: Moneycontrol.com,Infosys announces consolidated Q2 results; PAT at Rs 2407cr
8.58 am , 11 Oct 2013 ,   Source: Moneycontrol.com,"Infosys Q2 net up 1.5%, ups FY14 guidance to 9-10%"
8.58 am , 11 Oct 2013 ,   Source: Moneycontrol.com,Infosys declares interim dividend of Rs 20 per share
6.09 pm , 10 Oct 2013 ,   Source: Moneycontrol.com,Infosys FY14 revenue guidance may be raised: Poll
6.06 pm , 10 Oct 2013 ,   Source: Moneycontrol.com,Infosys Q2 PAT may rise 13% at Rs 2679.5cr: ICICIdirect
5.47 pm , 10 Oct 2013 ,   Source: CNBC-TV18,"See 5-7% upside in Infosys, says Ashu Madan"
1.20 pm , 10 Oct 2013 ,   Source: CNBC-TV18,Infosys stock to rise 5-7% post Q2 earnings: IIFL
11.49 am , 10 Oct 2013 ,   Source: CNBC-TV18,Short straddle than long for Infosys: Trivedi
11.39 am , 10 Oct 2013 ,   Source: CNBC-TV18,Krishna Kumar Karwa positive on Infosys
11.35 am , 10 Oct 2013 ,   Source: CNBC-TV18,Infosys may not go beyond Rs 3500: Baliga
11.31 am , 10 Oct 2013 ,   Source: CNBC-TV18,"Infy Q2 Poll: Net to rise 10%, FY14 guidance may be raised"
6.04 pm , 09 Oct 2013 ,   Source: Moneycontrol.com,Infosys Q2 net may rise 11.3% at Rs 2642 cr: P Lilladher
6.01 pm , 09 Oct 2013 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen up 9% at Rs 2593 cr: Kotak Securities
5.58 pm , 09 Oct 2013 ,   Source: Moneycontrol.com,Infosys Q2 EBITDA margin likely to expand 140 bps QoQ: MOST
5.52 pm , 09 Oct 2013 ,   Source: Moneycontrol.com,Infosys Q2 net may rise 7.5% to Rs 2551 cr: Dolat Capital
11.51 am , 08 Oct 2013 ,   Source: CNBC-TV18,Siddharth Bhamre suggests option strategy for Infosys
11.31 am , 08 Oct 2013 ,   Source: Moneycontrol.com,Infosys may up revenue guidance; concerns overdone: Kotak
4.52 pm , 06 Oct 2013 ,   Source: PTI,Strong growth expected for IT cos in Q2: Analysts
11.25 am , 04 Oct 2013 ,   Source: CNBC-TV18,"Accumulate Infosys, says Nischal Maheshwari"
2.41 pm , 03 Oct 2013 ,   Source: PTI,Infosys bags 4-year contract from Toyota Motor Europe
12.37 pm , 03 Oct 2013 ,   Source: CNBC-TV18/Mint,"Hold TCS, buy Mindtree & HCL Tech: Baliga"
10.20 am , 03 Oct 2013 ,   Source: Moneycontrol.com,Infosys signs contract with Toyota Motor Europe
3.18 pm , 01 Oct 2013 ,   Source: CNBC-TV18/Mint,Nilesh Shah positive on largecap IT space
1.19 pm , 01 Oct 2013 ,   Source: CNBC-TV18,"Infosys, Tech Mahindra top picks: Sanjeev Prasad"
10.35 am , 01 Oct 2013 ,   Source: CNBC-TV18,"Prefer Tata Motors, Infosys: Mehraboon Irani"
7.30 pm , 30 Sep 2013 ,   Source: PTI,"Infosys, IBM selected for over $400 mn RBS contract"
11.42 am , 30 Sep 2013 ,   Source: CNBC-TV18/Mint,"Like Wipro, Infosys, Mindtree in IT space: Ajay Bodke"
12.18 pm , 28 Sep 2013 ,   Source: CNBC-TV18,"Go long on Infosys, advises Rajat Rajgarhia"
1.11 pm , 27 Sep 2013 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 3650: Emkay
12.29 pm , 26 Sep 2013 ,   Source: Moneycontrol.com,Infosys fixes record date for interim dividend
12.14 pm , 26 Sep 2013 ,   Source: Moneycontrol.com,"Infosys's Q2 results on October 11, 2013"
11.06 am , 24 Sep 2013 ,   Source: CNBC-TV18,Short Infosys at Rs 3050: Siddharth Bhamre
10.38 am , 24 Sep 2013 ,   Source: CNBC-TV18,"Pick Infosys, advises Mehraboon Irani"
9.05 am , 24 Sep 2013 ,   Source: CNBC-TV18,"Here's how to play L&T, Infosys, DLF, Glenmark today"
11.32 am , 20 Sep 2013 ,   Source: CNBC-TV18,"Go long on Infosys, says Shardul Kulkarni"
4.55 pm , 18 Sep 2013 ,   Source: CNBC-TV18,Stay away from IT stocks: Sukhani
2.44 pm , 18 Sep 2013 ,   Source: Moneycontrol.com,Infosys launches Finacle 11E
10.25 pm , 17 Sep 2013 ,   Source: CNBC-TV18,Infy BPO global sales head quits; to join Accenture: Srcs
5.53 pm , 16 Sep 2013 ,   Source: CNBC-TV18,Buy Infosys around Rs 2800-2850: Nooresh Mirani
8.52 pm , 13 Sep 2013 ,   Source: CNBC-TV18,Vemuri exit: Infosys continues to lose senior talent
2.51 pm , 13 Sep 2013 ,   Source: CNBC-TV18,Buy Infosys; target Rs 3200-3250: Sahil Kapoor
2.27 pm , 13 Sep 2013 ,   Source: Moneycontrol.com,Infosys Finacle wins prestigious Best Core Banking Technology award
2.18 pm , 12 Sep 2013 ,   Source: Moneycontrol.com,Infosys BPO selected by AkzoNobel to transform its finance & accounting processes
8.43 am , 12 Sep 2013 ,   Source: Reuters,iGate names former Infosys board member Ashok Vemuri as CEO
10.32 pm , 06 Sep 2013 ,   Source: CNBC-TV18,TCS pips Infy to bag Rs 200 cr tax deal
8.18 pm , 06 Sep 2013 ,   Source: PTI,Infosys Latin Am BPO head quits;Aniket Maindarkar appointed
1.47 pm , 05 Sep 2013 ,   Source: CNBC-TV18,"Buy ITC, HUL: Regan Homavazir"
12.09 pm , 04 Sep 2013 ,   Source: CNBC-TV18,"Hold Infosys, recommends Sudarshan Sukhani"
10.56 am , 29 Aug 2013 ,   Source: CNBC-TV18,"SP Tulsian cautious on Infosys, Tech Mahindra"
10.05 pm , 28 Aug 2013 ,   Source: CNBC-TV18,"IT stocks benefit from rupee fall, but for how long?"
5.47 pm , 28 Aug 2013 ,   Source: PTI,Rupee flux hampering signing of new contracts: Nasscom
4.53 pm , 28 Aug 2013 ,   Source: Reuters,Infosys board member and Americas head Ashok Vemuri resigns
4.47 pm , 28 Aug 2013 ,   Source: Moneycontrol.com,Infosys' board member Ashok Vemuri resigns
3.39 pm , 28 Aug 2013 ,   Source: CNBC-TV18,Infosys may test Rs 3300: Sahil Kapoor
10.42 am , 28 Aug 2013 ,   Source: CNBC-TV18,"Buy MindTree, Infosys: Sudarshan Sukhani"
1.13 pm , 27 Aug 2013 ,   Source: CNBC-TV18,"Buy Infosys, Tech Mahindra: Gautam Trivedi"
5.43 pm , 24 Aug 2013 ,   Source: PTI,Infosys loses another senior executive in Sudhir Chaturvedi
8.17 pm , 23 Aug 2013 ,   Source: Reuters,Baring to buy controlling stake in Hexaware for $420 mn
3.12 pm , 23 Aug 2013 ,   Source: CNBC-TV18,"Tech Mahindra, Wipro, MindTree top picks: Rahul Singh"
11.28 am , 23 Aug 2013 ,   Source: CNBC-TV18,"Trading Calls: How to play Tech Mah, Infosys, DLF & Sun TV"
3.26 pm , 21 Aug 2013 ,   Source: CNBC-TV18,Buy Infosys close to Rs 2900-2920: Sahil Kapoor
2.17 pm , 21 Aug 2013 ,   Source: CNBC-TV18,"Buy Infosys at around Rs 2930-2940, says Pritesh Mehta"
11.08 pm , 19 Aug 2013 ,   Source: PTI,Infosys inducts three members in top decision-making body
2.42 pm , 16 Aug 2013 ,   Source: CNBC-TV18,Enter Infosys at around Rs 2900: Pritesh Mehta
8.11 am , 16 Aug 2013 ,   Source: CNBC-TV18,Super Six: Top chart picks for August 16
6.06 pm , 14 Aug 2013 ,   Source: Moneycontrol.com,Leo Puri to step down from Infosys board
6.05 pm , 14 Aug 2013 ,   Source: PTI,Leo Puri to step down as independent director from Infosys
9.37 am , 08 Aug 2013 ,   Source: CNBC-TV18,6 stock ideas to liven up your trade
3.02 pm , 07 Aug 2013 ,   Source: Moneycontrol.com,Infosys unveils new Finacle wealth management solution
12.22 pm , 07 Aug 2013 ,   Source: CNBC-TV18,Buy Infosys on dips: Sudarshan Sukhani
5.31 pm , 06 Aug 2013 ,   Source: Reuters,Infosys rejects claims of hiring discrimination in US
4.51 pm , 06 Aug 2013 ,   Source: CNBC-TV18,Enter Infosys at current levels: Rahul Mohindar
8.28 pm , 05 Aug 2013 ,   Source: PTI,Infy says SEZ tag not imp; welcomes alternative sops
11.20 am , 05 Aug 2013 ,   Source: CNBC-TV18,See higher levels in Infosys: Sudarshan Sukhani
6.55 pm , 03 Aug 2013 ,   Source: Moneycontrol.com,Infosys EGM approves Narayana Murthy as executive chairman
6.30 pm , 02 Aug 2013 ,   Source: CNBC-TV18,Infosys may move to Rs 3300-3350: Rahul Mohindar
4.44 pm , 02 Aug 2013 ,   Source: CNBC-TV18,Infosys may touch Rs 3300-3400: Dilip Bhat
2.04 pm , 02 Aug 2013 ,   Source: CNBC-TV18,Buy Infosys; target Rs 3150: Aditya Agarwal
12.44 pm , 31 Jul 2013 ,   Source: CNBC-TV18,"Buy Infosys; sell Kotak Mahindra Bank, Tata Motors"
10.45 am , 31 Jul 2013 ,   Source: CNBC-TV18,See higher levels in Infosys: Sudarshan Sukhani
9.01 am , 31 Jul 2013 ,   Source: Reuters,HCL Technologies profit rises 42% on orders
2.38 pm , 30 Jul 2013 ,   Source: CNBC-TV18,"Go short in Infosys, says Siddharth Bhamre"
11.05 pm , 29 Jul 2013 ,   Source: CNBC-TV18,"Govt must focus on exports, policy: India Inc "
8.30 pm , 26 Jul 2013 ,   Source: Reuters,Wipro signals demand pick-up after profit rise
5.00 pm , 26 Jul 2013 ,   Source: Moneycontrol.com,Wipro Q1 net up 3%; guides for $1.62-1.65b Q2 rev growth
6.45 pm , 25 Jul 2013 ,   Source: Moneycontrol.com,"Wipro Q1 net profit seen down 5% QoQ to Rs 1,640cr"
9.17 am , 25 Jul 2013 ,   Source: Moneycontrol.com,Infosys China recognised among 2013 Top 10 Global Service Providers in China
3.50 pm , 24 Jul 2013 ,   Source: CNBC-TV18,"HCL Tech, TCS will outperform: Nischal Maheshwari"
1.13 pm , 20 Jul 2013 ,   Source: CNBC-TV18,"Bullish on IT, Tata Chem; pvt banks seen in focus: Joshi"
7.19 pm , 19 Jul 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2884: KRChoksey 
12.30 pm , 19 Jul 2013 ,   Source: CNBC-TV18,IT demand environment mixed; TCS target at Rs1800: Religare
9.13 am , 19 Jul 2013 ,   Source: CNBC-TV18,Deal pipeline strong; see stable Q2FY14: TCS 
5.30 pm , 17 Jul 2013 ,   Source: CNBC-TV18,"Buy Wipro, TCS, Infosys on dip: Sudarshan Sukhani"
1.27 pm , 16 Jul 2013 ,   Source: Moneycontrol.com,Hold Infosys; target Rs 2982: Sushil Finance
6.18 pm , 15 Jul 2013 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 3100: Emkay
6.08 pm , 15 Jul 2013 ,   Source: Moneycontrol.com,Buy Infosys; target Rs 3145: Firstcall Research
2.34 pm , 15 Jul 2013 ,   Source: Moneycontrol.com,Analysts raise Infosys earnings estimates after strong Q1
11.43 am , 15 Jul 2013 ,   Source: CNBC-TV18,Expect Infosys to touch Rs 2980-3020: Anu Jain
11.35 am , 15 Jul 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2650: ICICIdirect.com
11.21 am , 15 Jul 2013 ,   Source: CNBC-TV18,Infosys may go above Rs 3400: VK Sharma
10.18 am , 15 Jul 2013 ,   Source: CNBC-TV18,Infosys may touch Rs 3000-3100: Rajat Rajgarhia
3.59 pm , 13 Jul 2013 ,   Source: CNBC-TV18,Infosys' good results not so much Murthy effect: Zinnov
3.39 pm , 13 Jul 2013 ,   Source: CNBC-TV18,Fantastic 5: Here are Angel Broking's long term bets
2.40 pm , 13 Jul 2013 ,   Source: Moneycontrol.com,Hold Infosys; target of Rs 2860: Nirmal Bang
2.40 pm , 13 Jul 2013 ,   Source: Moneycontrol.com,Angel Broking neutral on Infosys
