Date,Open,High,Low,Close,Adj Close,Volume
2011-10-05,390.500000,397.399994,388.625000,392.225006,333.604004,218070
2011-10-07,396.250000,402.450012,395.524994,397.975006,338.494598,228220
2011-10-10,395.250000,405.424988,395.250000,403.049988,342.811096,433646
2011-10-11,405.750000,407.225006,397.000000,399.250000,339.579010,448592
2011-10-12,399.549988,406.000000,392.200012,404.024994,343.640381,306668
2011-10-13,406.500000,407.250000,396.950012,399.450012,339.749176,279776
2011-10-14,398.500000,404.500000,398.000000,402.799988,342.598480,269296
2011-10-17,403.100006,409.500000,403.000000,405.274994,344.703552,199958
2011-10-18,403.450012,404.450012,398.174988,402.825012,342.619781,214462
2011-10-19,405.000000,408.250000,404.000000,405.200012,344.639771,187478
2011-10-20,405.500000,405.500000,393.325012,400.100006,340.302002,249340
2011-10-21,400.500000,404.899994,398.000000,400.549988,340.684753,127510
2011-10-24,404.000000,407.250000,403.500000,404.399994,343.959320,113446
2011-10-25,405.125000,428.450012,404.475006,426.600006,362.841400,573926
2011-10-28,430.000000,437.375000,428.000000,434.250000,369.347992,359230
2011-10-31,435.000000,435.024994,425.500000,431.600006,367.094116,237970
2011-11-01,427.500000,431.475006,416.000000,417.024994,354.697388,405458
2011-11-02,417.000000,424.450012,414.500000,419.350006,356.674957,259654
2011-11-03,421.500000,422.950012,413.500000,419.149994,356.504852,291856
2011-11-04,420.500000,424.899994,415.674988,417.524994,355.122711,855936
2011-11-08,420.149994,422.950012,415.250000,416.825012,354.527344,199668
2011-11-09,420.000000,420.000000,405.024994,406.500000,345.745453,183688
2011-11-11,406.000000,422.350006,402.750000,419.200012,356.547363,533290
2011-11-14,422.500000,424.875000,391.350006,395.200012,336.134369,959232
2011-11-15,396.000000,397.250000,376.950012,379.500000,322.780792,657132
2011-11-16,385.000000,390.225006,378.000000,386.674988,328.883484,697978
2011-11-17,387.500000,389.000000,377.250000,379.274994,322.589508,645904
2011-11-18,380.000000,380.000000,361.399994,368.899994,313.765106,619304
2011-11-21,368.549988,372.174988,356.000000,358.850006,305.217133,855718
2011-11-22,360.000000,365.450012,351.000000,354.799988,301.772430,553736
2011-11-23,352.549988,353.174988,340.850006,347.774994,295.797363,419784
2011-11-24,350.000000,359.350006,343.225006,356.700012,303.388489,563254
2011-11-25,353.500000,362.399994,348.500000,353.149994,300.368988,291666
2011-11-28,357.475006,361.774994,351.600006,356.825012,303.494812,382692
2011-11-29,359.000000,364.825012,354.174988,362.524994,308.342896,751722
2011-11-30,360.375000,364.000000,352.000000,361.924988,307.832520,420332
2011-12-01,371.549988,377.200012,362.549988,364.899994,310.362885,519292
2011-12-02,367.399994,374.950012,361.049988,374.024994,318.124084,341624
2011-12-05,374.000000,378.700012,371.049988,375.024994,318.974670,185752
2011-12-07,375.000000,381.274994,374.549988,378.725006,322.121674,379338
2011-12-08,379.000000,379.799988,361.049988,365.075012,310.511749,289182
2011-12-09,359.000000,360.000000,349.000000,351.875000,299.284546,782350
2011-12-12,355.000000,357.000000,340.500000,342.024994,290.906738,770560
2011-12-13,341.399994,353.100006,337.500000,350.149994,297.817383,729234
2011-12-14,350.000000,352.000000,335.549988,337.774994,287.291931,502246
2011-12-15,334.500000,337.399994,329.500000,332.774994,283.039215,696278
2011-12-16,333.000000,343.774994,324.399994,329.649994,280.381287,531266
2011-12-19,331.250000,332.000000,321.274994,326.225006,277.468201,263540
2011-12-20,327.000000,329.149994,316.700012,325.475006,276.830322,815030
